Time (s),A_x,A_y,A_z,Gyr_x,Gyr_y,Gyr_z,freq,speed,state
26.91505183,-3.545265913,10.22154045,1.011864901,-0.112930387,0.062764555,-0.209138826,1000.413718,0.140606066,cycling
26.96505288,7.280761242,-3.974179268,9.556335449,0.293893874,-0.015347538,-0.155995116,1003.63138,1.230201872,cycling
27.01505392,7.35852766,0.129212424,11.65484047,0.094834037,0.100102596,0.029473381,1004.885658,1.65304744,cycling
27.01768965,-0.043968115,5.858228207,2.789433002,-0.180581719,-0.030542362,-0.087809294,995.9807861,-1.372047264,cycling
27.06505496,3.364009619,1.893620014,7.010372162,-0.297329903,-0.016263809,-0.113770299,1003.970512,1.344635257,cycling
27.115056,6.994818687,-0.10767702,10.12253666,-0.156453252,0.003817795,-0.124612838,996.4360514,-1.216076573,cycling
27.16505704,3.086441994,4.480560303,8.646464348,0.027488127,-0.046577103,-0.119038858,1000.439247,0.149278277,cycling
27.21505808,3.036192894,5.131707191,8.112865448,-0.067193195,-0.037261683,0.038177952,999.172588,-0.281553054,cycling
27.21768965,3.385545015,3.088236809,9.024829865,-0.249836534,0.051845662,0.05581617,1004.406151,1.491519397,cycling
27.26505913,5.171487808,3.346960783,11.85823059,-0.368188173,-0.03939965,-0.013744064,998.8456229,-0.392941809,cycling
27.31506017,5.280660629,2.335394859,6.275177479,-0.027564483,-0.081853531,0.159736559,1004.634878,1.568588272,cycling
27.36506121,3.22642231,3.504886866,8.009675026,0.090710819,0.028251685,-0.063680828,1003.688525,1.249489684,cycling
27.41506225,6.12921524,1.006780148,13.35344601,-0.216698065,-0.025273805,0.063833542,1002.150923,0.729744347,cycling
27.41768965,3.285046339,2.408375978,8.993722916,-0.127972499,0.0096972,0.17844376,1001.87895,0.637644787,cycling
27.44215142,3.591327667,1.832603097,6.228517532,0.238688573,-0.057343286,-0.029931515,996.3598975,-1.242156414,cycling
27.46506329,3.362813234,3.324228764,7.153941631,-0.064902522,-0.044210069,0.059481252,1001.872407,0.635428641,cycling
27.49215246,3.34725976,3.721437454,7.164709091,0.15393351,-0.060015742,0.135455385,1004.409211,1.49255065,cycling
27.5421535,5.518746376,0.645164788,8.001299858,0.233572721,-0.055663455,0.157064095,1000.684711,0.232642494,cycling
27.59215454,3.080460072,3.779164314,7.280761242,-0.047875155,-0.044133715,0.212803915,997.3142297,-0.91562104,cycling
27.61768965,4.360022068,2.464607239,10.32831955,0.151108339,0.04550812,0.160118341,1002.722565,0.923158903,cycling
27.64215558,6.6762743,-0.555433929,13.02054405,-0.495931625,0.090787172,0.273125082,1003.303804,1.119594403,cycling
27.69215663,1.856830359,3.1420753,8.458627701,0.362385124,-0.006490252,0.051005747,1004.393379,1.48721486,cycling
27.74215767,2.550150633,2.52682066,6.226124287,0.429731041,-0.006490252,-0.034818295,998.7094723,-0.439346419,cycling
27.79215871,5.964110374,4.977370262,13.19073391,0.265871257,-0.037261683,0.357574701,1003.155016,1.069331747,cycling
27.81768965,1.927717686,6.965506554,10.80000496,-0.066047862,0.049554985,0.072156332,998.2103543,-0.60957047,cycling
27.84215975,0.127118707,12.42891884,6.779165745,0.100026235,-0.02893889,0.264802277,998.5436392,-0.495884855,cycling
27.89216079,4.151547432,-1.086939692,5.015954494,0.102469631,0.034818295,0.223951876,996.1454456,-1.315619637,cycling
27.96879404,4.628017902,-0.034695927,7.240083218,0.010842538,0.068338536,0.099491745,996.2291619,-1.286937783,cycling
28.01768965,8.833403587,1.32263267,15.31286812,0.009162709,0.061313793,0.196616456,996.200585,-1.296727893,cycling
28.01879508,1.922932148,7.657331467,12.18036461,0.082998872,0.095063105,-0.071545482,996.0415791,-1.351211754,cycling
28.06879613,3.722035646,-0.021535404,11.23579788,0.187224686,0.033443887,0.084602349,1000.926696,0.314785082,cycling
28.11879717,3.881158352,2.583052158,5.160720348,-0.208833411,0.067804046,-0.065207943,1001.547673,0.525395794,cycling
28.16879821,5.563013554,-1.570588946,7.395616531,0.209291548,-0.004886778,0.063986249,997.0158616,-1.017643856,cycling
28.21768965,3.003590584,3.935894251,6.530312061,0.019012621,0.008322794,0.240368396,996.4488373,-1.211698261,cycling
28.21879925,2.876770973,2.84656167,8.244470596,-0.114457503,0.095063105,-0.025961008,1002.544681,0.862995598,cycling
28.26880029,3.923032761,0.309870541,6.560222149,0.221050352,0.040850412,0.030695075,997.740001,-0.770140193,cycling
28.31880133,2.448156595,4.670789719,7.012764931,0.050089475,-0.003665084,-0.071087353,996.260251,-1.276287661,cycling
28.36880238,3.401098251,3.010469913,1.476371527,-0.01565296,-0.003665084,-0.008780929,996.7506865,-1.108368024,cycling
28.41768965,3.545864105,5.508875847,4.963312149,0.083533362,-0.167524859,0.070934638,1002.224814,0.754757518,cycling
28.41880342,2.341675997,3.527618885,6.517151356,0.133011997,-0.102622338,0.459662557,998.72604,-0.433698908,cycling
28.49440054,6.452545166,-1.662712693,11.0431757,0.200357899,-0.112548605,0.238001361,998.2592716,-0.592879683,cycling
28.54440158,-0.576670229,5.053940296,8.425128937,0.539912641,-0.081471756,0.340776414,999.5194661,-0.163460066,cycling
28.59440263,3.136691332,-3.939483404,9.934700966,0.319625825,-0.047417019,0.582748294,1001.281754,0.435238532,cycling
28.61768965,3.434597731,-0.538684189,7.292725086,0.378801644,-0.007406523,0.343754292,1000.224243,0.076225648,cycling
28.64440367,4.441378117,-2.523530483,7.821837902,0.54831177,-0.136600718,0.823880255,1001.239256,0.420825432,cycling
28.69440471,2.427817583,0.706181765,8.365307808,0.650246918,0.100637086,0.950631022,996.5389449,-1.180845691,cycling
28.74440575,3.766302824,1.576570988,6.606882572,0.556787252,0.227693319,0.775088787,997.137159,-0.976160524,cycling
28.79440679,4.168596268,-0.986441135,9.115756989,0.500589311,0.37612921,0.463709414,1004.393339,1.487201498,cycling
28.81768965,-5.033302307,16.44257927,-4.02652216,-0.036116343,0.415834278,0.112701319,1004.097904,1.387601221,cycling
28.84440783,0.967597663,-0.603290439,4.242773533,0.426524103,0.294428378,-0.013744064,1004.811374,1.628033998,cycling
28.89440888,6.837790012,4.660022259,0.77108711,0.013973131,0.236703306,0.156376898,999.6194057,-0.129451316,cycling
28.94440992,4.157828331,3.319443226,14.18883991,-0.439199179,0.41262731,-0.193867654,999.827545,-0.058644801,cycling
28.99441096,2.432603359,2.373680115,6.202196121,-0.033825666,0.243498996,-0.289617956,997.3338458,-0.908915739,cycling
29.01768965,5.482853889,0.311066955,6.756433964,0.295650065,0.186384767,-0.401861131,996.8678451,-1.068278664,cycling
29.01882992,2.364407778,0.728913605,6.39601469,-0.287709057,-0.012293302,-0.203564852,999.4935927,-0.172265723,cycling
29.044412,5.882754326,-2.612065077,13.52692509,-0.16279079,-0.136142582,-0.085289545,997.2024364,-0.953840052,cycling
29.06883096,4.436592102,2.956631422,8.664410591,0.025808297,-0.101247936,-0.327032357,996.8585057,-1.071474079,cycling
29.118832,4.986044407,1.223330617,10.27687454,-0.251974493,-0.179970875,0.248996615,1000.204365,0.069470046,cycling
29.16883304,4.576572418,2.61565423,7.551149845,0.011453386,0.028404398,-0.225249931,1003.065596,1.039117181,cycling
29.21768965,2.856431961,1.73210454,8.323433876,0.397585213,-0.052151084,-0.15943113,997.2705247,-0.93056155,cycling
29.21883408,4.336093903,2.801098108,9.354142189,0.132324785,-0.131484866,0.500207543,1003.444547,1.167125869,cycling
29.26883513,0.971186876,3.221337557,6.24407053,-0.07070557,0.055663455,-0.067040488,1003.159224,1.070753319,cycling
29.31883617,3.048156977,-0.120837547,5.003990173,-0.093383275,-0.071469128,0.151642829,1001.480116,0.502495655,cycling
29.36883721,4.309772491,-0.441774875,5.031507969,0.134462759,-0.045431767,0.276179314,997.900277,-0.715407976,cycling
29.41768965,3.094816923,1.929512382,7.298707485,0.089260057,0.127819791,-0.069712944,999.6308336,-0.125562941,cycling
29.41883825,6.187839508,0.061016977,8.49332428,0.117588095,0.126216322,-0.240215689,1000.741581,0.251950624,cycling
29.46883929,3.005983353,0.155533478,9.419944763,0.023823043,0.000152712,-0.023593975,1001.397313,0.474423569,cycling
29.54466071,2.058126688,4.703093052,6.722934246,-0.033214819,-0.062993623,0.030466007,996.1998563,-1.296977569,cycling
29.59466175,2.562114954,-0.912263632,10.46142101,-0.124918267,0.019928891,-0.004963134,1002.658684,0.901555759,cycling
29.61768965,6.1399827,-1.605284929,12.40648651,0.105294794,-0.123009369,-0.074141584,1004.274558,1.447163862,cycling
29.64466279,5.986842155,1.817049742,8.184649467,0.122245811,-0.138509616,0.197380021,1002.8234,0.95725345,cycling
29.69466383,1.800599098,4.825126648,7.85533762,0.051769305,0.066200569,0.130339533,997.7957639,-0.751095855,cycling
29.74466488,5.645565987,1.648355722,6.189035892,0.048333291,0.060473878,-0.001068983,996.3921478,-1.23111142,cycling
29.79466592,3.054138899,4.676771641,6.281159401,-0.025273805,0.0503949,0.192187816,995.9881456,-1.369524822,cycling
29.81768965,0.428913444,7.719843864,5.73888588,-0.038865156,0.12713258,-0.152788177,1004.128695,1.397984596,cycling
29.84466696,3.920639992,1.006780148,6.226124287,-0.082540736,0.031382278,0.10132429,1003.663631,1.241087643,cycling
29.894668,6.403492451,-0.287437826,12.10140133,0.272132456,0.091168955,-0.243498996,1004.114086,1.393058016,cycling
29.94466904,3.893122435,2.972184896,6.767201424,0.170502737,-0.046729814,0.206008241,1001.931543,0.655458676,cycling
29.99467008,6.173482418,0.464506686,4.048655987,-0.093994118,0.055128966,0.167295799,999.5829425,-0.141858714,cycling
30.01768965,4.409074783,7.391728401,3.313760281,0.009773556,0.080479123,-0.015347538,1000.274665,0.093360339,cycling
30.07104821,0.971186876,3.512065411,-0.36011982,0.063986249,0.105981998,-0.018707197,999.3399539,-0.224563885,cycling
30.12104925,0.400199592,7.63579607,-1.846660852,-0.122093096,0.020692451,-0.262129843,997.0849792,-0.994004611,cycling
30.17105029,2.272284269,1.94865489,8.8034935,0.029778805,-0.063222691,0.019088976,998.5743576,-0.485410443,cycling
30.21768965,7.309474945,-2.536691189,20.11675835,-0.05856498,0.017027367,-0.062688202,1000.810588,0.275376645,cycling
30.22105133,-0.635294437,2.23728919,7.28554678,-0.105142087,-0.020387027,-0.029778805,1004.719797,1.597192705,cycling
30.27105238,5.122435093,4.303491592,8.926724434,-0.061771929,0.043904647,-0.115831912,999.6083658,-0.133207805,cycling
30.32105342,5.928217888,0.043070808,5.876772404,-0.19898349,0.001832542,-0.166914016,999.6348885,-0.124183253,cycling
30.37105446,6.209374905,-1.823031783,15.57039642,0.050547611,-0.081624463,-0.111174203,1004.20632,1.424158225,cycling
30.41768965,2.10359025,4.727021217,2.364407778,0.038101599,-0.048944138,-0.127819791,1003.042651,1.031363208,cycling
30.4210555,1.031007409,5.293222904,-0.403190613,-0.152177319,-0.065284304,-0.079868279,1004.007976,1.357271924,cycling
30.47105654,2.919841766,4.269692898,8.987740517,-0.098728187,-0.047722444,-0.05650337,1003.416081,1.157513542,cycling
30.52105758,4.780261517,3.54556489,10.29482079,-0.059328541,-0.051616594,-0.005115846,997.1321245,-0.977882107,cycling
30.59495696,2.724826813,5.225027561,8.137989998,-0.111861408,-0.015347538,-0.096819289,998.9847771,-0.345526579,cycling
30.61768965,4.505984306,-0.478863627,10.67079258,0.166150451,-0.07070557,-0.019012621,1003.308284,1.121107606,cycling
30.644958,3.253939629,2.835793972,8.725727081,-0.071316421,-0.034665581,0.016645588,1004.343872,1.470528735,cycling
30.69495904,6.317051888,1.629213095,9.787242889,0.09964446,0.021226943,0.025121093,999.6133412,-0.131514859,cycling
30.74496008,3.183351517,5.513661385,7.229315281,-0.065971501,0.041461259,0.01305686,996.0931328,-1.333544835,cycling
30.79496113,4.826921463,0.001196411,8.556734085,-0.139654949,0.058794048,-0.263275176,1004.729126,1.600334724,cycling
30.81768965,3.46809721,1.214955688,4.151547432,0.017256435,-0.066964127,-0.02183779,1000.273398,0.09293007,cycling
30.84496217,4.331307888,0.760020316,10.64566803,0.010918895,0.001145339,-0.152100965,1000.638138,0.2168285,cycling
30.89496321,0.589232564,5.202295303,7.089335442,-0.086358532,-0.038101599,-0.208909765,1002.772485,0.940038614,cycling
30.94496425,4.293023109,1.174277663,6.431009769,-0.037338037,-0.092161581,0.099339038,999.1858776,-0.277027146,cycling
30.99496529,4.941776752,0.105284199,9.563513756,0.036803547,0.017638214,-0.209673315,1004.685096,1.585504334,cycling
31.01768965,2.862414122,3.987339735,5.493621826,-0.029320668,-0.014507622,-0.200510606,1004.424985,1.497866823,cycling
31.04496633,5.035097122,1.663909078,8.813064575,0.014965758,-0.063375406,0.000458135,997.9079164,-0.712799648,cycling
31.12274862,4.86281395,-0.399900496,10.55474091,-0.041537613,-0.102851406,-0.002061609,1000.809474,0.27499862,cycling
31.17274967,2.723630428,3.31465745,9.622138023,-0.143396392,-0.013667707,0.030466007,996.1499746,-1.314067827,cycling
31.21768965,4.150351048,2.348555326,7.278368473,0.009620844,-0.010766183,-0.166532233,999.9929684,-0.002390744,cycling
31.22275071,2.283051968,4.359723091,7.656733513,0.022066858,-0.013744064,0.00167983,996.0203826,-1.358476132,cycling
31.27275175,6.212964058,1.340578914,10.3657074,-0.02351762,0.015882028,-0.090710819,1002.673749,0.906650378,cycling
31.32275279,5.357230663,1.595713615,8.348558426,-0.112701319,-0.020616096,-0.013973131,997.8066233,-0.74738739,cycling
31.37275383,5.001597404,1.159920812,11.17956638,-0.068185829,-0.041003123,-0.054594472,996.5850833,-1.165050235,cycling
31.41768965,5.383552074,0.871286571,6.318248272,0.061161082,-0.004352287,-0.155460626,1003.456889,1.171293175,cycling
31.42275488,4.124029636,1.689033628,9.266803741,-0.10353861,-0.086129464,0.044057358,998.2937864,-0.581104111,cycling
31.47275592,4.710570335,1.02711916,10.17637539,0.193333164,-0.098499119,-0.03061872,1001.719637,0.583672718,cycling
31.52275696,2.126322031,4.036392689,8.913563728,0.12583454,-0.070400149,0.077272177,1000.163965,0.055739005,cycling
31.572758,4.572983265,0.811465979,10.32712364,0.089718193,-0.022295926,0.332148194,999.5545717,-0.151513097,cycling
31.61768965,4.007977962,2.14157629,10.33549786,-0.112319537,0.107203692,0.021761434,998.5422371,-0.496362977,cycling
31.62275904,3.808177233,1.28315115,10.33430195,0.003283304,0.081242688,-0.048180576,996.9761503,-1.031227185,cycling
31.64856071,3.569792271,1.730908036,6.675077915,-0.135760799,0.109036237,0.028022617,1004.322777,1.463418204,cycling
31.67276008,2.899502754,3.940679789,9.34457016,0.092314295,-0.007635591,-0.282440513,996.2526269,-1.278899367,cycling
31.69856175,5.601298809,-0.384347141,9.130113602,-0.063833542,-0.060321167,-0.018707197,1001.39234,0.472737269,cycling
31.74856279,3.381955624,4.288835526,9.951450348,0.027793551,-0.091779798,0.089641832,1004.74536,1.605802184,cycling
31.79856383,5.381158829,1.089332461,8.883653641,-0.124689199,0.016721943,0.101171575,998.8783201,-0.38179943,cycling
31.81768965,3.619144201,1.007976532,8.508877754,0.088114716,-0.006948388,0.042453885,997.0342325,-1.01136041,cycling
31.84856488,2.919841766,5.086243629,8.884849548,0.071163706,0.070781924,0.02985516,1003.297484,1.117459852,cycling
31.89856592,4.581357956,2.480160713,10.09382343,-0.017714571,0.003741439,-0.096055731,1004.618863,1.563193365,cycling
31.94856696,2.985644341,3.601796389,7.17069149,-0.072156332,-0.002443389,0.117129959,999.5675401,-0.147099987,cycling
31.998568,4.397110939,-0.873978496,10.8741827,-0.1937913,0.047417019,-0.182185188,1003.418748,1.158414038,cycling
32.01768965,5.577370644,0.095712908,10.87059307,-0.03993414,-0.051922016,0.014736691,997.3864374,-0.890939799,cycling
32.04856904,3.729214191,1.94028008,9.630513191,0.020692451,-0.017256435,0.129346907,1004.268323,1.445061845,cycling
32.09857008,3.483650684,1.241276741,9.479764938,-0.027182704,0.062230065,-0.205473751,1003.923117,1.32864722,cycling
32.17676846,2.893520832,4.504488468,5.056632519,0.080708191,-0.004428643,-0.026266431,1003.704096,1.254744975,cycling
32.21768965,3.53868556,3.070290565,8.841778755,-0.142327413,-0.059175827,0.079257429,997.3831817,-0.892052574,cycling
32.2267695,2.983251572,2.041975021,8.710173607,-0.066505998,0.029626092,-0.051158458,1001.699673,0.576908162,cycling
32.27677054,5.159523964,1.45782721,11.29561806,-0.038330667,-0.020005248,0.043522868,996.2143239,-1.29202105,cycling
32.32677158,0.395413935,3.758825302,7.164709091,0.00801737,0.049325917,-0.173938751,998.5765858,-0.484650683,cycling
32.37677263,4.350450516,3.729812384,11.00489044,0.049707696,-0.00465771,-0.089794546,996.1895049,-1.300523977,cycling
32.41768965,2.03898406,6.480660915,6.406782627,0.042453885,0.032756682,0.041155834,1002.988847,1.013179604,cycling
32.42677367,4.288237095,3.864109516,7.577770233,0.020463383,0.020845164,-0.193562225,1002.964155,1.004834316,cycling
32.47677471,1.801795483,3.659224033,8.252845764,-0.108272679,-0.010155336,-0.066735066,999.6327745,-0.124902534,cycling
32.52677575,2.893520832,4.648057938,5.498407364,0.009620844,0.011606098,-0.272285163,1004.761644,1.611286688,cycling
32.57677679,3.286242723,3.681955814,9.275178909,0.008551862,-0.103462256,0.020921519,1000.643731,0.218727705,cycling
32.61768965,3.53868556,1.918744683,10.24098206,-0.130644962,-0.065207943,-0.109341659,1001.767111,0.59975787,cycling
32.62677783,4.424628258,2.251646042,10.026824,0.007788302,-0.13362284,0.100713439,998.3124838,-0.574725352,cycling
32.69553279,2.704487801,3.279961586,7.039085865,0.129575968,-0.004046863,0.175389513,1000.124087,0.042184217,cycling
32.74553383,3.993621111,2.949453115,9.391230583,-0.086358532,0.00633754,-0.157293171,996.6137897,-1.155223339,cycling
32.79553488,3.824927092,1.976172447,8.196614265,-0.003970507,-0.041995749,0.066964127,999.6215351,-0.128726773,cycling
32.81768965,3.918246984,3.44147706,7.807481289,0.163248926,-0.044591852,0.043064732,996.0811229,-1.337660324,cycling
32.84553592,4.191328049,2.255235434,10.17398262,-0.075592346,-0.04940227,0.030924143,1003.925086,1.329311516,cycling
32.89553696,3.7710886,4.823930264,5.54506731,-0.158743933,0.000916271,0.359636337,996.3322029,-1.251641785,cycling
32.945538,5.44696188,-1.036690354,11.84506989,0.284807533,-0.127361655,0.165692315,1001.141128,0.387541203,cycling
32.99553904,2.164607286,3.999304056,4.363611221,0.358490974,0.062764555,-0.077195823,998.2415856,-0.598914032,cycling
33.01768965,4.731208801,3.014059305,9.227023125,-0.058183201,-0.012827792,0.495091707,999.0010493,-0.339982875,cycling
33.04554008,3.712464333,2.242074728,7.571788311,-0.180352658,-0.002519745,0.280913383,1001.965902,0.667095138,cycling
33.09554113,4.122833252,2.877668381,6.065805435,0.195929259,0.008857286,0.272896022,1004.353764,1.473863052,cycling
33.14554217,4.300201416,2.616850615,9.300303459,0.416979611,-0.00633754,0.368340909,999.2680629,-0.249040909,cycling
33.19554321,2.869592667,4.6432724,8.559126854,0.283051342,0.180352658,0.136982501,1000.63253,0.214924129,cycling
33.21523908,2.958127022,1.94028008,10.03160954,-0.310692191,0.084602349,0.494862646,996.4674194,-1.205335354,cycling
33.21768965,4.304986954,0.885643482,7.872087479,0.107280053,0.077806666,0.124994621,1003.468178,1.175105032,cycling
33.24554425,3.106781006,3.734897137,7.515257835,0.393614709,0.056274302,0.256326795,1004.200684,1.422258043,cycling
33.26524013,7.175477028,0.499202639,9.650852203,-0.019699825,0.054747187,0.417361379,1001.668678,0.566405296,cycling
33.31524117,3.517150164,1.264008522,8.321041107,-0.179818168,0.073148958,0.35452047,1003.23834,1.097481525,cycling
33.36524221,2.420639277,2.829811811,8.307880402,0.364904881,0.27220881,-0.040850412,997.9450625,-0.70011744,cycling
33.41524325,5.486443043,4.747360229,10.21944618,0.065437011,0.202954009,-0.068720318,996.0430534,-1.35070652,cycling
33.41768965,2.749951363,4.359723091,8.095816612,-0.211658582,0.105294794,-0.006108473,1004.866615,1.64663572,cycling
33.46524429,5.391926765,1.963011861,10.23380375,0.108883522,0.033825666,-0.261977106,996.0656743,-1.34295435,cycling
33.51524533,5.240880013,1.747657895,10.45065308,0.366737425,-0.133699194,-0.030924143,996.4323062,-1.217359052,cycling
33.56524638,4.795814991,0.949352384,9.623334885,-0.088496499,0.0096972,0.181116208,1004.23254,1.432998245,cycling
33.61524742,5.001597404,-1.566999674,10.97737312,-0.303896517,0.135531738,-0.023899399,999.9008567,-0.033712076,cycling
33.61768965,3.475275755,1.009172916,11.10538864,0.009162709,0.055968881,-0.012598725,998.8500414,-0.391436057,cycling
33.66524846,4.558626175,1.358525038,9.696315765,-0.067956761,0.108959883,-0.27480492,1000.453289,0.154048553,cycling
33.74182325,2.236391783,3.115754128,7.048657417,0.085518613,-0.03115321,-0.252432644,999.5431018,-0.155416411,cycling
33.79182429,3.544667721,1.754836321,10.72582722,-0.053067356,-0.056121591,0.033291176,996.1759367,-1.3051726,cycling
33.81768965,4.792225361,-0.475274384,12.11336517,-0.058335911,0.032756682,-0.338943869,1004.792927,1.621821911,cycling
33.84182533,4.181756496,2.470589399,8.675477982,-0.031840414,-0.117511742,-0.190049857,996.1507277,-1.313809802,cycling
33.89182638,3.391526937,0.630807877,9.230612755,-0.223570094,-0.047798797,0.151566476,997.6832738,-0.789515989,cycling
33.94182742,5.687440395,2.146361828,10.33071232,0.262206197,-0.046500746,-0.104149461,1003.542738,1.200278528,cycling
33.99182846,4.768297195,0.929013371,9.052347183,-0.073759809,-0.000687203,-0.1007898,998.3856542,-0.549765098,cycling
34.01768965,3.37238431,1.091725349,8.286344528,-0.173938751,-0.109112591,0.096208446,1003.717836,1.259381902,cycling
34.0418295,4.725226402,-0.221635193,8.165507317,-0.061466504,0.045584477,-0.04161397,996.9818025,-1.029293757,cycling
34.09183054,2.147857428,4.381258488,8.566305161,0.058794048,0.028709821,-0.249989241,1003.984107,1.349220872,cycling
34.14183158,4.031906128,-0.255134702,11.14247799,0.140876651,-0.057648711,-0.027259059,999.9554623,-0.01514349,cycling
34.19183263,4.338486671,4.099802494,6.697809696,-0.194478497,-0.009391776,-0.052303795,1004.513201,1.527593965,cycling
34.21768965,4.165007114,5.1735816,4.401896477,-0.038865156,-0.093154207,-0.093841411,1003.181976,1.078440175,cycling
34.26268742,2.256730795,1.448255897,8.283951759,0.195547476,-0.078188449,0.109341659,1004.229929,1.432118087,cycling
34.31268846,3.966103554,2.892025232,6.696613312,0.096437514,0.006261184,-0.050776679,1003.469157,1.175435472,cycling
34.3626895,4.028316975,4.1129632,9.289535522,-0.021303298,-0.074905142,0.06123744,1001.166625,0.396190228,cycling
34.41269054,5.54506731,-0.817747116,17.2438755,0.037414394,0.009009997,0.144541726,1001.702675,0.57792544,cycling
34.41768965,0.732801914,5.057529926,4.673481941,0.043064732,0.037108973,0.028786177,1003.544856,1.200993562,cycling
34.46269158,1.899901152,3.672384501,8.469395638,0.014049487,0.040239561,0.020692451,1004.696346,1.589293732,cycling
34.51269263,0.276969224,4.645665169,6.039484501,0.016187452,0.044591852,-0.042453885,997.3777655,-0.893903758,cycling
34.56269367,1.081256747,12.82283783,16.03251076,0.001374406,0.035429142,-0.126979873,999.0675912,-0.317314846,cycling
34.61269471,1.361516118,-1.752443433,8.298309326,-0.114762932,-0.071469128,0.133851901,999.6537957,-0.117750217,cycling
34.61768965,7.433901787,-3.301496983,10.1835537,0.024510246,-0.0219905,0.029320668,1001.014324,0.344520813,cycling
34.66269575,3.905086517,0.196211457,9.230612755,-0.021914145,-0.004504999,0.144541726,1002.908402,0.985988884,cycling
34.71269679,3.165405273,8.09312439,9.880862236,0.035429142,0.071163706,-0.060855657,1002.01116,0.682421954,cycling
34.78675817,1.216451168,4.461417675,5.271986485,0.014354911,0.080784552,-0.053067356,997.9629303,-0.694017477,cycling
34.81768965,6.321837425,0.551844716,18.90419579,-0.038101599,0.026800923,-0.095139459,996.0451756,-1.349979212,cycling
34.83675921,4.781457901,1.489233017,11.36142063,0.057954133,0.003130592,-0.085060477,1002.310802,0.783861166,cycling
34.88676025,4.692624092,-0.083748795,8.350951195,-0.082311668,0.005115846,-0.136295289,1001.9529,0.66269191,cycling
34.93676129,4.39112854,1.522732496,13.18475151,0.027182704,-0.070400149,0.065895148,996.7421152,-1.111301336,cycling
34.98676233,2.536990166,3.119343519,8.771190643,-0.238535851,0.013514996,-0.039323293,997.1949974,-0.956383555,cycling
35.01768965,0.94127661,5.575874805,1.337288737,0.176000372,-0.056274302,-0.005497625,999.1290672,-0.296375263,cycling
35.03676338,6.159125328,-1.126421213,6.736094952,0.062459134,-0.034741938,0.047722444,1004.759589,1.61059448,cycling
35.08676442,2.516651154,2.738884687,9.146863937,0.001908898,-0.007101099,-0.007864659,1000.467311,0.158811441,cycling
35.13676546,2.516651154,2.049452543,8.028817177,-0.030466007,0.027106347,0.189897135,1003.269166,1.107894533,cycling
35.1867665,4.036691666,1.617249012,10.18714333,-0.166761309,0.090939887,-0.001068983,996.0676147,-1.342289395,cycling
35.21768965,4.908277512,2.53280282,10.23260689,0.024892027,0.078952007,-0.142403767,998.2900721,-0.582371311,cycling
35.23676754,1.63788712,3.620938778,4.562215328,-0.120642334,0.082846157,-0.089794546,996.1443125,-1.316007849,cycling
35.31297404,6.378068924,-0.306580395,11.45474148,-0.293283045,0.074981503,-0.390942246,1000.606729,0.206162811,cycling
35.36297508,6.523133755,1.182652593,15.63859177,-0.099339038,-0.057801422,-0.224180937,1004.663617,1.578269412,cycling
35.41297613,2.900699139,3.972982883,9.483354568,0.01885991,-0.049554985,-0.231892884,996.7019682,-1.125041221,cycling
35.41768965,4.187738895,1.381256819,10.87777138,0.023212196,-0.106592849,0.071010992,1004.698128,1.589894117,cycling
35.46297717,2.982055187,2.093719721,9.853344917,0.154468,0.011987877,-0.371395141,1002.375838,0.80587031,cycling
35.51297821,3.28265357,3.766003847,8.553144455,-0.12331479,0.094604969,-0.432479858,996.1537371,-1.312778685,cycling
35.56297925,4.400700092,-0.845264614,11.75294685,-0.820902348,-0.079868279,0.241055593,1003.833174,1.298302403,cycling
35.61298029,3.579363585,1.232901812,12.4495573,0.006642964,-0.025579229,-0.540294409,1002.687118,0.911171707,cycling
35.61768965,7.281957626,2.663510799,12.14925766,0.237161443,-0.157980368,0.033443887,996.1910523,-1.299993842,cycling
35.66298133,2.711666346,3.284747362,9.058329582,-0.019547112,-0.07009472,0.108959883,1003.856024,1.306012022,cycling
35.71298238,1.464407444,3.28115797,8.629714966,0.062993623,0.101706065,-0.107814543,996.1402836,-1.317388325,cycling
35.76298342,5.394319534,1.665105462,10.35464096,0.13805148,0.208451629,-0.45195061,1000.0506,0.017203246,cycling
35.81298446,2.998805046,2.973381281,8.787940025,-0.705223143,0.236626953,-0.594888866,998.5662388,-0.488178743,cycling
35.81768965,3.592524052,3.258426189,8.653642654,-0.271521598,0.090176329,-0.934825361,999.5127462,-0.165747062,cycling
35.829716,4.218845367,3.326621771,9.317052841,-0.542890489,0.102469631,-1.147476554,998.741468,-0.428440087,cycling
35.8629855,1.610369682,3.823431492,3.208476067,-0.207917139,-0.132324785,-1.032484531,997.8308236,-0.739123257,cycling
35.87971704,3.737588882,2.404786825,8.359326363,0.150650203,-0.081929892,-0.753861845,1004.617208,1.562635833,cycling
35.92971808,2.551347256,5.815157413,7.644769192,0.123696573,-0.142098337,-0.704841375,998.608248,-0.473855152,cycling
35.97971913,4.241577148,3.18544507,8.409575462,0.110028863,-0.223188311,-0.373380393,997.8755229,-0.72386003,cycling
36.01768965,4.318147659,1.365703583,11.06830025,0.184781298,-0.33810395,-0.223570094,998.2636192,-0.591396367,cycling
36.02972017,0.859920621,3.39960289,5.448158264,0.02817533,-0.345739543,0.360094458,1001.423097,0.483165493,cycling
36.07972121,3.016751051,2.81545496,7.011568546,0.198067218,-0.144847155,0.11331217,1001.985675,0.673791622,cycling
